Coagulant mL/s	Turbidity	Average Turbidity
0.0052668	6.5404973	
0.0052668	8.4278717	
0.0052668	8.4278717	
0.0052668	8.4278717	
0.0052668	8.4278717	
0.0052668	8.4278717	
0.0052668	9.55537605	
0.0052668	9.55537605	
0.0052668	9.55537605	
0.0052668	9.55537605	
0.0052668	9.55537605	
0.0052668	10.14324856	
0.0052668	10.14324856	
0.0052668	10.14324856	
0.0052668	10.14324856	
0.0052668	10.14324856	
0.0052668	10.70079803	
0.0052668	10.70079803	
0.0052668	10.70079803	
0.0052668	10.70079803	
0.0052668	10.70079803	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	9.1633873	
0.0052668	9.1633873	
0.0052668	9.1633873	
0.0052668	9.1633873	
0.0052668	9.1633873	
0.0052668	6.0188942	
0.0052668	6.0188942	
0.0052668	6.0188942	
0.0052668	6.0188942	
0.0052668	6.0188942	
0.0052668	7.4119916	
0.0052668	7.4119916	
0.0052668	7.4119916	
0.0052668	7.4119916	
0.0052668	7.4119916	
0.0052668	9.09274006	
0.0052668	9.09274006	
0.0052668	9.09274006	
0.0052668	9.09274006	
0.0052668	9.09274006	
0.0052668	10.48034191	
0.0052668	10.48034191	
0.0052668	10.48034191	
0.0052668	10.48034191	
0.0052668	10.48034191	
0.0052668	21.59354019	
0.0052668	21.59354019	
0.0052668	21.59354019	
0.0052668	21.59354019	
0.0052668	21.59354019	
0.0052668	16.29320908	
0.0052668	16.29320908	
0.0052668	16.29320908	
0.0052668	16.29320908	
0.0052668	16.29320908	
0.0052668	13.81839943	
0.0052668	13.81839943	
0.0052668	13.81839943	
0.0052668	13.81839943	
0.0052668	13.81839943	
0.0052668	12.90677834	
0.0052668	12.90677834	
0.0052668	12.90677834	
0.0052668	12.90677834	
0.0052668	12.90677834	
0.0052668	10.2387886	
0.0052668	10.2387886	
0.0052668	10.2387886	
0.0052668	10.2387886	
0.0052668	10.2387886	
0.0052668	7.72900105	
0.0052668	7.72900105	
0.0052668	7.72900105	
0.0052668	7.72900105	
0.0052668	7.72900105	
0.0052668	9.6114378	
0.0052668	9.6114378	
0.0052668	9.6114378	
0.0052668	9.6114378	
0.0052668	9.6114378	
0.0052668	9.73978329	
0.0052668	9.73978329	
0.0052668	9.73978329	
0.0052668	9.73978329	
0.0052668	9.73978329	
0.0052668	10.50396061	
0.0052668	10.50396061	
0.0052668	10.50396061	
0.0052668	10.50396061	
0.0052668	10.50396061	
0.0052668	10.44086838	
0.0052668	10.44086838	
0.0052668	10.44086838	
0.0052668	10.44086838	
0.0052668	10.44086838	
0.0052668	10.44086838	
0.0052668	15.12805367	
0.0052668	15.12805367	
0.0052668	15.12805367	
0.0052668	15.12805367	
0.0052668	15.12805367	
0.0052668	11.30035973	
0.0052668	11.30035973	
0.0052668	11.30035973	
0.0052668	11.30035973	
0.0052668	11.30035973	
0.0052668	12.08006668	
0.0052668	12.08006668	
0.0052668	12.08006668	
0.0052668	12.08006668	
0.0052668	12.08006668	
0.0052668	12.51828766	
0.0052668	12.51828766	
0.0052668	12.51828766	
0.0052668	12.51828766	
0.0052668	12.51828766	
0.0052668	12.36682701	
0.0052668	12.36682701	
0.0052668	12.36682701	
0.0052668	12.36682701	
0.0052668	12.36682701	
0.0052668	11.80828285	
0.0052668	11.80828285	
0.0052668	11.80828285	
0.0052668	11.80828285	
0.0052668	11.80828285	
0.0052668	11.9400425	
0.0052668	11.9400425	
0.0052668	11.9400425	
0.0052668	11.9400425	
0.0052668	11.9400425	
0.0052668	11.38866234	
0.0052668	11.38866234	
0.0052668	11.38866234	
0.0052668	11.38866234	
0.0052668	11.38866234	
0.0052668	10.57485199	
0.0052668	10.57485199	
0.0052668	10.57485199	
0.0052668	10.57485199	
0.0052668	10.57485199	
0.0052668	11.33626366	
0.0052668	11.33626366	
0.0052668	11.33626366	
0.0052668	11.33626366	
0.0052668	11.33626366	
0.0052668	12.17439079	
0.0052668	12.17439079	
0.0052668	12.17439079	
0.0052668	12.17439079	
0.0052668	12.17439079	
0.0052668	12.50746536	
0.0052668	12.50746536	
0.0052668	12.50746536	
0.0052668	12.50746536	
0.0052668	12.50746536	
0.0052668	11.98713493	
0.0052668	11.98713493	
0.0052668	11.98713493	
0.0052668	11.98713493	
0.0052668	11.98713493	
0.0052668	12.69146347	
0.0052668	12.69146347	
0.0052668	12.69146347	
0.0052668	12.69146347	
0.0052668	12.69146347	
0.0052668	12.55288506	
0.0052668	12.55288506	
0.0052668	12.55288506	
0.0052668	12.55288506	
0.0052668	12.55288506	
0.0052668	13.26095009	
0.0052668	13.26095009	
0.0052668	13.26095009	
0.0052668	13.26095009	
0.0052668	13.26095009	
0.0052668	13.42616081	
0.0052668	13.42616081	
0.0052668	13.42616081	
0.0052668	13.42616081	
0.0052668	13.42616081	
0.0052668	11.58050919	
0.0052668	11.58050919	
0.0052668	11.58050919	
0.0052668	11.58050919	
0.0052668	11.58050919	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	6.74947119	
0.0052668	6.74947119	
0.0052668	6.74947119	
0.0052668	6.74947119	
0.0052668	6.74947119	
0.0052668	9.57241249	
0.0052668	9.57241249	
0.0052668	9.57241249	
0.0052668	9.57241249	
0.0052668	9.57241249	
0.0052668	9.56998634	
0.0052668	9.56998634	
0.0052668	9.56998634	
0.0052668	9.56998634	
0.0052668	9.56998634	
0.0052668	8.79765415	
0.0052668	8.79765415	
0.0052668	8.79765415	
0.0052668	8.79765415	
0.0052668	8.79765415	
0.0052668	10.56760979	
0.0052668	10.56760979	
0.0052668	10.56760979	
0.0052668	10.56760979	
0.0052668	10.56760979	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	16.3331871	
0.0052668	16.3331871	
0.0052668	16.3331871	
0.0052668	16.3331871	
0.0052668	16.3331871	
0.0052668	13.81095314	
0.0052668	13.81095314	
0.0052668	13.81095314	
0.0052668	13.81095314	
0.0052668	13.81095314	
0.0052668	12.93603706	
0.0052668	12.93603706	
0.0052668	12.93603706	
0.0052668	12.93603706	
0.0052668	12.93603706	
0.0052668	11.27973747	
0.0052668	11.27973747	
0.0052668	11.27973747	
0.0052668	11.27973747	
0.0052668	11.27973747	
0.0052668	11.20758057	
0.0052668	11.20758057	
0.0052668	11.20758057	
0.0052668	11.20758057	
0.0052668	11.20758057	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	9.56284714	
0.0052668	9.56284714	
0.0052668	9.56284714	
0.0052668	9.56284714	
0.0052668	9.56284714	
0.0052668	9.02779484	
0.0052668	9.02779484	
0.0052668	9.02779484	
0.0052668	9.02779484	
0.0052668	9.02779484	
0.0052668	8.48970032	
0.0052668	8.48970032	
0.0052668	8.48970032	
0.0052668	8.48970032	
0.0052668	8.48970032	
0.0052668	10.12529469	
0.0052668	10.12529469	
0.0052668	10.12529469	
0.0052668	10.12529469	
0.0052668	10.12529469	
0.0052668	9.74722385	
0.0052668	9.74722385	
0.0052668	9.74722385	
0.0052668	9.74722385	
0.0052668	9.74722385	
0.0052668	9.67952347	
0.0052668	9.67952347	
0.0052668	9.67952347	
0.0052668	9.67952347	
0.0052668	9.67952347	
0.0052668	10.06097603	
0.0052668	10.06097603	
0.0052668	10.06097603	
0.0052668	10.06097603	
0.0052668	10.06097603	
0.0052668	9.20819664	
0.0052668	9.20819664	
0.0052668	9.20819664	
0.0052668	9.20819664	
0.0052668	9.20819664	
0.0052668	9.11870289	
0.0052668	9.11870289	
0.0052668	9.11870289	
0.0052668	9.11870289	
0.0052668	9.11870289	
0.0052668	9.18496037	
0.0052668	9.18496037	
0.0052668	9.18496037	
0.0052668	9.18496037	
0.0052668	9.18496037	
0.0052668	8.60863972	
0.0052668	8.60863972	
0.0052668	8.60863972	
0.0052668	8.60863972	
0.0052668	8.60863972	
0.0052668	8.54330349	
0.0052668	8.54330349	
0.0052668	8.54330349	
0.0052668	8.54330349	
0.0052668	8.54330349	
0.0052668	10.33171463	
0.0052668	10.33171463	
0.0052668	10.33171463	
0.0052668	10.33171463	
0.0052668	10.33171463	
0.0052668	19.85087585	
0.0052668	19.85087585	
0.0052668	19.85087585	
0.0052668	19.85087585	
0.0052668	19.85087585	
0.0052668	15.2565918	
0.0052668	15.2565918	
0.0052668	15.2565918	
0.0052668	15.2565918	
0.0052668	15.2565918	
0.0052668	13.4441185	
0.0052668	13.4441185	
0.0052668	13.4441185	
0.0052668	13.4441185	
0.0052668	13.4441185	
0.0052668	10.44935417	
0.0052668	10.44935417	
0.0052668	10.44935417	
0.0052668	10.44935417	
0.0052668	10.44935417	
0.0052668	6.55121565	
0.0052668	6.55121565	
0.0052668	6.55121565	
0.0052668	6.55121565	
0.0052668	6.55121565	
0.0052668	7.48683262	
0.0052668	7.48683262	
0.0052668	7.48683262	
0.0052668	7.48683262	
0.0052668	7.48683262	
0.0052668	7.48683262	
0.0052668	8.44310188	
0.0052668	8.44310188	
0.0052668	8.44310188	
0.0052668	8.44310188	
0.0052668	8.44310188	
0.0052668	9.04071712	
0.0052668	9.04071712	
0.0052668	9.04071712	
0.0052668	9.04071712	
0.0052668	9.04071712	
0.0052668	9.80275059	
0.0052668	9.80275059	
0.0052668	9.80275059	
0.0052668	9.80275059	
0.0052668	9.80275059	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	13.5703907	
0.0052668	13.5703907	
0.0052668	13.5703907	
0.0052668	13.5703907	
0.0052668	13.5703907	
0.0052668	11.58759499	
0.0052668	11.58759499	
0.0052668	11.58759499	
0.0052668	11.58759499	
0.0052668	11.58759499	
0.0052668	12.04267693	
0.0052668	12.04267693	
0.0052668	12.04267693	
0.0052668	12.04267693	
0.0052668	12.04267693	
0.0052668	12.33294868	
0.0052668	12.33294868	
0.0052668	12.33294868	
0.0052668	12.33294868	
0.0052668	12.33294868	
0.0052668	11.91078377	
0.0052668	11.91078377	
0.0052668	11.91078377	
0.0052668	11.91078377	
0.0052668	11.91078377	
0.0052668	11.93055916	
0.0052668	11.93055916	
0.0052668	11.93055916	
0.0052668	11.93055916	
0.0052668	11.93055916	
0.0052668	11.63632965	
0.0052668	11.63632965	
0.0052668	11.63632965	
0.0052668	11.63632965	
0.0052668	11.63632965	
0.0052668	12.69609451	
0.0052668	12.69609451	
0.0052668	12.69609451	
0.0052668	12.69609451	
0.0052668	12.69609451	
0.0052668	11.0307579	
0.0052668	11.0307579	
0.0052668	11.0307579	
0.0052668	11.0307579	
0.0052668	11.0307579	
0.0052668	12.19673157	
0.0052668	12.19673157	
0.0052668	12.19673157	
0.0052668	12.19673157	
0.0052668	12.19673157	
0.0052668	12.3674202	
0.0052668	12.3674202	
0.0052668	12.3674202	
0.0052668	12.3674202	
0.0052668	12.3674202	
0.0052668	12.20483208	
0.0052668	12.20483208	
0.0052668	12.20483208	
0.0052668	12.20483208	
0.0052668	12.20483208	
0.0052668	12.60262489	
0.0052668	12.60262489	
0.0052668	12.60262489	
0.0052668	12.60262489	
0.0052668	12.60262489	
0.0052668	11.10966873	
0.0052668	11.10966873	
0.0052668	11.10966873	
0.0052668	11.10966873	
0.0052668	11.10966873	
0.0052668	11.85007286	
0.0052668	11.85007286	
0.0052668	11.85007286	
0.0052668	11.85007286	
0.0052668	11.85007286	
0.0052668	11.46052933	
0.0052668	11.46052933	
0.0052668	11.46052933	
0.0052668	11.46052933	
0.0052668	11.46052933	
0.0052668	12.1884613	
0.0052668	12.1884613	
0.0052668	12.1884613	
0.0052668	12.1884613	
0.0052668	12.1884613	
0.0052668	12.46146393	
0.0052668	12.46146393	
0.0052668	12.46146393	
0.0052668	12.46146393	
0.0052668	12.46146393	
0.0052668	12.58588791	
0.0052668	12.58588791	
0.0052668	12.58588791	
0.0052668	12.58588791	
0.0052668	12.58588791	
0.0052668	13.87802315	
0.0052668	13.87802315	
0.0052668	13.87802315	
0.0052668	13.87802315	
0.0052668	13.87802315	
0.0052668	12.87475204	
0.0052668	12.87475204	
0.0052668	12.87475204	
0.0052668	12.87475204	
0.0052668	12.87475204	
0.0052668	11.92926788	
0.0052668	11.92926788	
0.0052668	11.92926788	
0.0052668	11.92926788	
0.0052668	11.92926788	
0.0052668	11.10541725	
0.0052668	11.10541725	
0.0052668	11.10541725	
0.0052668	11.10541725	
0.0052668	11.10541725	
0.0052668	12.00084877	
0.0052668	12.00084877	
0.0052668	12.00084877	
0.0052668	12.00084877	
0.0052668	12.00084877	
0.0052668	12.40557861	
0.0052668	12.40557861	
0.0052668	12.40557861	
0.0052668	12.40557861	
0.0052668	12.40557861	
0.0052668	12.48722458	
0.0052668	12.48722458	
0.0052668	12.48722458	
0.0052668	12.48722458	
0.0052668	12.48722458	
0.0052668	11.77638626	
0.0052668	11.77638626	
0.0052668	11.77638626	
0.0052668	11.77638626	
0.0052668	11.77638626	
0.0052668	11.70943642	
0.0052668	11.70943642	
0.0052668	11.70943642	
0.0052668	11.70943642	
0.0052668	11.70943642	
0.0052668	11.36746597	
0.0052668	11.36746597	
0.0052668	11.36746597	
0.0052668	11.36746597	
0.0052668	11.36746597	
0.0052668	8.12247562	
0.0052668	8.12247562	
0.0052668	8.12247562	
0.0052668	8.12247562	
0.0052668	8.12247562	
0.0052668	8.6542654	
0.0052668	8.6542654	
0.0052668	8.6542654	
0.0052668	8.6542654	
0.0052668	8.6542654	
0.0052668	8.6542654	
0.0052668	9.7009201	
0.0052668	9.7009201	
0.0052668	9.7009201	
0.0052668	9.7009201	
0.0052668	9.7009201	
0.0052668	10.9363451	
0.0052668	10.9363451	
0.0052668	10.9363451	
0.0052668	10.9363451	
0.0052668	10.9363451	
0.0052668	6.76204252	
0.0052668	6.76204252	
0.0052668	6.76204252	
0.0052668	6.76204252	
0.0052668	6.76204252	
0.0052668	7.54637003	
0.0052668	7.54637003	
0.0052668	7.54637003	
0.0052668	7.54637003	
0.0052668	7.54637003	
0.0052668	8.25955677	
0.0052668	8.25955677	
0.0052668	8.25955677	
0.0052668	8.25955677	
0.0052668	8.25955677	
0.0052668	9.06132126	
0.0052668	9.06132126	
0.0052668	9.06132126	
0.0052668	9.06132126	
0.0052668	9.06132126	
0.0052668	8.51712704	
0.0052668	8.51712704	
0.0052668	8.51712704	
0.0052668	8.51712704	
0.0052668	8.51712704	
0.0052668	9.11194229	
0.0052668	9.11194229	
0.0052668	9.11194229	
0.0052668	9.11194229	
0.0052668	9.11194229	
0.0052668	9.10383415	
0.0052668	9.10383415	
0.0052668	9.10383415	
0.0052668	9.10383415	
0.0052668	9.10383415	
0.0052668	8.33556747	
0.0052668	8.33556747	
0.0052668	8.33556747	
0.0052668	8.33556747	
0.0052668	8.33556747	
0.0052668	9.67146301	
0.0052668	9.67146301	
0.0052668	9.67146301	
0.0052668	9.67146301	
0.0052668	9.67146301	
0.0052668	10.36172295	
0.0052668	10.36172295	
0.0052668	10.36172295	
0.0052668	10.36172295	
0.0052668	10.36172295	
0.0052668	9.73995113	
0.0052668	9.73995113	
0.0052668	9.73995113	
0.0052668	9.73995113	
0.0052668	9.73995113	
0.0052668	8.71673679	
0.0052668	8.71673679	
0.0052668	8.71673679	
0.0052668	8.71673679	
0.0052668	8.71673679	
0.0052668	10.26400661	
0.0052668	10.26400661	
0.0052668	10.26400661	
0.0052668	10.26400661	
0.0052668	10.26400661	
0.0052668	10.9402914	
0.0052668	10.9402914	
0.0052668	10.9402914	
0.0052668	10.9402914	
0.0052668	10.9402914	
0.0052668	14.35000992	
0.0052668	14.35000992	
0.0052668	14.35000992	
0.0052668	14.35000992	
0.0052668	14.35000992	
0.0052668	14.15809441	
0.0052668	14.15809441	
0.0052668	14.15809441	
0.0052668	14.15809441	
0.0052668	14.15809441	
0.0052668	12.3725071	
0.0052668	12.3725071	
0.0052668	12.3725071	
0.0052668	12.3725071	
0.0052668	12.3725071	
0.0052668	11.82540321	
0.0052668	11.82540321	
0.0052668	11.82540321	
0.0052668	11.82540321	
0.0052668	11.82540321	
0.0052668	12.33175468	
0.0052668	12.33175468	
0.0052668	12.33175468	
0.0052668	12.33175468	
0.0052668	12.33175468	
0.0052668	10.77686501	
0.0052668	10.77686501	
0.0052668	10.77686501	
0.0052668	10.77686501	
0.0052668	10.77686501	
0.0052668	11.21274567	
0.0052668	11.21274567	
0.0052668	11.21274567	
0.0052668	11.21274567	
0.0052668	11.21274567	
0.0052668	10.33725739	
0.0052668	10.33725739	
0.0052668	10.33725739	
0.0052668	10.33725739	
0.0052668	10.33725739	
0.0052668	8.84399986	
0.0052668	8.84399986	
0.0052668	8.84399986	
0.0052668	8.84399986	
0.0052668	8.84399986	
0.0052668	10.18031597	
0.0052668	10.18031597	
0.0052668	10.18031597	
0.0052668	10.18031597	
0.0052668	10.18031597	
0.0052668	10.07538509	
0.0052668	10.07538509	
0.0052668	10.07538509	
0.0052668	10.07538509	
0.0052668	10.07538509	
0.0052668	9.63371944	
0.0052668	9.63371944	
0.0052668	9.63371944	
0.0052668	9.63371944	
0.0052668	9.63371944	
0.0052668	10.14832401	
0.0052668	10.14832401	
0.0052668	10.14832401	
0.0052668	10.14832401	
0.0052668	10.14832401	
0.0052668	10.06473923	
0.0052668	10.06473923	
0.0052668	10.06473923	
0.0052668	10.06473923	
0.0052668	10.06473923	
0.0052668	18.07035255	
0.0052668	18.07035255	
0.0052668	18.07035255	
0.0052668	18.07035255	
0.0052668	18.07035255	
0.0052668	15.3758564	
0.0052668	15.3758564	
0.0052668	15.3758564	
0.0052668	15.3758564	
0.0052668	15.3758564	
0.0052668	11.35124397	
0.0052668	11.35124397	
0.0052668	11.35124397	
0.0052668	11.35124397	
0.0052668	11.35124397	
0.0052668	11.27409744	
0.0052668	11.27409744	
0.0052668	11.27409744	
0.0052668	11.27409744	
0.0052668	11.27409744	
0.0052668	12.34715843	
0.0052668	12.34715843	
0.0052668	12.34715843	
0.0052668	12.34715843	
0.0052668	12.34715843	
0.0052668	11.12640381	
0.0052668	11.12640381	
0.0052668	11.12640381	
0.0052668	11.12640381	
0.0052668	11.12640381	
0.0052668	10.63317871	
0.0052668	10.63317871	
0.0052668	10.63317871	
0.0052668	10.63317871	
0.0052668	10.63317871	
0.0052668	11.97927856	
0.0052668	11.97927856	
0.0052668	11.97927856	
0.0052668	11.97927856	
0.0052668	11.97927856	
0.0052668	9.11870098	
0.0052668	9.11870098	
0.0052668	9.11870098	
0.0052668	9.11870098	
0.0052668	9.11870098	
0.0052668	9.27051067	
0.0052668	9.27051067	
0.0052668	9.27051067	
0.0052668	9.27051067	
0.0052668	9.27051067	
0.0052668	10.50609207	
0.0052668	10.50609207	
0.0052668	10.50609207	
0.0052668	10.50609207	
0.0052668	10.50609207	
0.0052668	9.61218739	
0.0052668	9.61218739	
0.0052668	9.61218739	
0.0052668	9.61218739	
0.0052668	9.61218739	
0.0052668	9.61218739	
0.0052668	9.38749123	
0.0052668	9.38749123	
0.0052668	9.38749123	
0.0052668	9.38749123	
0.0052668	9.38749123	
0.0052668	9.80092239	
0.0052668	9.80092239	
0.0052668	9.80092239	
0.0052668	9.80092239	
0.0052668	9.80092239	
0.0052668	8.6512022	
0.0052668	8.6512022	
0.0052668	8.6512022	
0.0052668	8.6512022	
0.0052668	8.6512022	
0.0052668	10.60231018	
0.0052668	10.60231018	
0.0052668	10.60231018	
0.0052668	10.60231018	
0.0052668	10.60231018	
0.0052668	17.94680786	
0.0052668	17.94680786	
0.0052668	17.94680786	
0.0052668	17.94680786	
0.0052668	17.94680786	
0.0052668	14.0563221	
0.0052668	14.0563221	
0.0052668	14.0563221	
0.0052668	14.0563221	
0.0052668	14.0563221	
0.0052668	12.25794029	
0.0052668	12.25794029	
0.0052668	12.25794029	
0.0052668	12.25794029	
0.0052668	12.25794029	
0.0052668	12.63843536	
0.0052668	12.63843536	
0.0052668	12.63843536	
0.0052668	12.63843536	
0.0052668	12.63843536	
0.0052668	13.28607178	
0.0052668	13.28607178	
0.0052668	13.28607178	
0.0052668	13.28607178	
0.0052668	13.28607178	
0.0052668	12.83416557	
0.0052668	12.83416557	
0.0052668	12.83416557	
0.0052668	12.83416557	
0.0052668	12.83416557	
0.0052668	12.34718132	
0.0052668	12.34718132	
0.0052668	12.34718132	
0.0052668	12.34718132	
0.0052668	12.34718132	
0.0052668	11.42690849	
0.0052668	11.42690849	
0.0052668	11.42690849	
0.0052668	11.42690849	
0.0052668	11.42690849	
0.0052668	11.53380966	
0.0052668	11.53380966	
0.0052668	11.53380966	
0.0052668	11.53380966	
0.0052668	11.53380966	
0.0052668	10.41246986	
0.0052668	10.41246986	
0.0052668	10.41246986	
0.0052668	10.41246986	
0.0052668	10.41246986	
0.0052668	10.7719059	
0.0052668	10.7719059	
0.0052668	10.7719059	
0.0052668	10.7719059	
0.0052668	10.7719059	
0.0052668	11.23187256	
0.0052668	11.23187256	
0.0052668	11.23187256	
0.0052668	11.23187256	
0.0052668	11.23187256	
0.0052668	10.28643227	
0.0052668	10.28643227	
0.0052668	10.28643227	
0.0052668	10.28643227	
0.0052668	10.28643227	
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668		
0.0052668	10.18861961	
0.0052668	10.18861961	
0.0052668	10.18861961	
0.0052668	10.18861961	
0.0052668	10.18861961	
0.0052668	7.57408142	
0.0052668	7.57408142	
0.0052668	7.57408142	
0.0052668	7.57408142	
0.0052668	7.57408142	
0.0052668	9.00912094	
0.0052668	9.00912094	
0.0052668	9.00912094	
0.0052668	9.00912094	
0.0052668	9.00912094	
0.0052668	9.2422905	
0.0052668	9.2422905	
0.0052668	9.2422905	
0.0052668	9.2422905	
0.0052668	9.2422905	
0.0052668	9.88664818	
0.0052668	9.88664818	
0.0052668	9.88664818	
0.0052668	9.88664818	
0.0052668	9.88664818	
0.0052668	9.20384693	
0.0052668	9.20384693	
0.0052668	9.20384693	
0.0052668	9.20384693	
0.0052668	9.20384693	
0.0052668	9.72253895	
0.0052668	9.72253895	
0.0052668	9.72253895	
0.0052668	9.72253895	
0.0052668	9.72253895	
0.0052668	8.75334167	
0.0052668	8.75334167	
0.0052668	8.75334167	
0.0052668	8.75334167	
0.0052668	8.75334167	
0.0052668	8.76495266	
0.0052668	8.76495266	
0.0052668	8.76495266	
0.0052668	8.76495266	
0.0052668	8.76495266	
0.0052668	10.43283367	
0.0052668	10.43283367	
0.0052668	10.43283367	
0.0052668	10.43283367	
0.0052668	10.43283367	
0.0052668	10.68033123	
0.0052668	10.68033123	
0.0052668	10.68033123	
0.0052668	10.68033123	
0.0052668	10.68033123	
0.0052668	9.83061314	
0.0052668	9.83061314	
0.0052668	9.83061314	
0.0052668	9.83061314	
0.0052668	9.83061314	
0.0052668	10.86001396	
0.0052668	10.86001396	
0.0052668	10.86001396	
0.0052668	10.86001396	
0.0052668	10.86001396	
0.0052668	15.07967567	
0.0052668	15.07967567	
0.0052668	15.07967567	
0.0052668	15.07967567	
0.0052668	15.07967567	
